"","ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value"
"88",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,8,NA,NA,"nestling","unknown/mixed","geometric mean","293","1.3 ng/mL",NA,"316","271","ng/mL","wet","no","none","none","Europe",759.95
"89",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,3,NA,NA,"adult","unknown/mixed","geometric mean","567","See Notes",NA,"587","547","ng/mL","wet","no","none","none","Europe",759.95
"90",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,3,NA,NA,"adult","unknown/mixed","geometric mean","99",NA,NA,"100","98","percent","wet","no","none","none","Europe",759.95
"91",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,3,NA,NA,"adult","unknown/mixed","geometric mean","538","1.3 ng/mL",NA,"696","416","ng/mL","wet","no","none","none","Europe",759.95
"92",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","geometric mean","71.900000000000006","See Notes",NA,"88.6","59.5","ng/mL","wet","no","none","none","Europe",759.95
"93",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","geometric mean","95",NA,NA,"96","93","percent","wet","no","none","none","Europe",759.95
"94",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","geometric mean","439","1.3 ng/mL",NA,"501","385","ng/mL","wet","no","none","none","Europe",759.95
"95",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,7,NA,NA,"adult","unknown/mixed","geometric mean","99.4","See Notes",NA,"194","45","ng/mL","wet","no","none","none","Europe",759.95
"96",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,7,NA,NA,"adult","unknown/mixed","geometric mean","96",NA,NA,"100","93","percent","wet","no","none","none","Europe",759.95
"97",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,7,NA,NA,"adult","unknown/mixed","geometric mean","359","1.3 ng/mL",NA,"364","354","ng/mL","wet","no","none","none","Europe",759.95
"98",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,8,NA,NA,"nestling","unknown/mixed","geometric mean","97",NA,NA,"97","96","percent","wet","no","none","none","Europe",759.95
"99",115,"Mercury, methylmercury, and se","1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,8,NA,NA,"nestling","unknown/mixed","geometric mean","54.8","See Notes",NA,"93","14.7","ng/mL","wet","no","none","none","Europe",759.95
"100",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Heptachlor","organochlorine insecticides","blood",NA,15,4,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.06","See general notes","0.06","0.12","2.0000000000000001E-4","μg/mL","wet","no","none","none","S. America",75.1
"101",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of HCH","organochlorine insecticides","feathers - body",NA,20,6,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.63","See general notes","0.89","2.0099999999999998","0.01","μg/g","dry","no","none","none","S. America",75.1
"102",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Heptachlor","organochlorine insecticides","feathers - body",NA,20,14,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.03","See general notes","0.03","0.14000000000000001","4.0000000000000002E-4","μg/g","dry","no","none","none","S. America",75.1
"103",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Drines","organochlorine insecticides","feathers - body",NA,20,8,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.03","See general notes","0.05","0.14000000000000001","2E-3","μg/g","dry","no","none","none","S. America",75.1
"104",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of DDT","organochlorine insecticides","feathers - body",NA,20,11,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.04","See general notes","0.04","0.14000000000000001","2.9999999999999997E-4","μg/g","dry","no","none","none","S. America",75.1
"105",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Endosulfan","organochlorine insecticides","feathers - body",NA,20,14,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.34","See general notes","0.64","1.86","6.9999999999999999E-4","μg/g","dry","no","none","none","S. America",75.1
"106",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Chlordane","organochlorine insecticides","feathers - body",NA,20,5,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.01","See general notes","0.02","0.05","4.0000000000000002E-4","μg/g","dry","no","none","none","S. America",75.1
"107",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of HCH","organochlorine insecticides","blood",NA,15,11,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.08","See general notes","0.15","0.4","1E-3","μg/mL","wet","no","none","none","S. America",75.1
"108",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Drines","organochlorine insecticides","blood",NA,15,15,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.31","See general notes","0.47","1.77","0.02","μg/mL","wet","no","none","none","S. America",75.1
"109",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of DDT","organochlorine insecticides","blood",NA,15,11,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.05","See general notes","7.0000000000000007E-2","0.23","2E-3","μg/mL","wet","no","none","none","S. America",75.1
"110",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Endosulfan","organochlorine insecticides","blood",NA,15,9,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.06","See general notes","0.1","0.32","2E-3","μg/mL","wet","no","none","none","S. America",75.1
"111",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Chlordane","organochlorine insecticides","blood",NA,15,2,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.05","See general notes","0.03","7.0000000000000007E-2","0.02","μg/mL","wet","no","none","none","S. America",75.1
"112",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Methoxychlor","organochlorine insecticides","blood",NA,15,8,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.05","See general notes","0.1","0.28999999999999998","2E-3","μg/mL","wet","no","none","none","S. America",75.1
"113",116,"Organochlorine pesticides in t","2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Methoxychlor","organochlorine insecticides","feathers - body",NA,20,2,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.03","See general notes","0.02","0.05","0.01","μg/g","dry","no","none","none","S. America",75.1
"114",131,"MONITORING ORGANOCHLORINES IN","1985",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",4,NA,NA,"HY","female","not specified","4.2999999999999997E-2","0.0005 mg/kg","3.9E-2",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"115",131,"MONITORING ORGANOCHLORINES IN","1986",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",8,NA,NA,"SY","female","not specified","0.21","0.0005 mg/kg","0.11600000000000001",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"116",131,"MONITORING ORGANOCHLORINES IN","1986",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",16,NA,NA,"ASY","female","not specified","0.21199999999999999","0.0005 mg/kg","0.158",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"117",131,"MONITORING ORGANOCHLORINES IN","1986",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",3,NA,NA,"SY","male","not specified","0.254","0.0005 mg/kg","0.13300000000000001",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"118",131,"MONITORING ORGANOCHLORINES IN","1986",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"ASY","male","not specified","0.27500000000000002","0.0005 mg/kg","0,035",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"119",131,"MONITORING ORGANOCHLORINES IN","1986",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",1,NA,NA,"HY","male","not specified","0.159","0.0005 mg/kg",NA,NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"120",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"SY","female","not specified","0.253","0.0005 mg/kg","0.15",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"121",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",12,NA,NA,"ASY","female","not specified","0.214","0.0005 mg/kg","0.14499999999999999",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"122",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",1,NA,NA,"SY","male","not specified","0.109","0.0005 mg/kg",NA,NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"123",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",2,NA,NA,"ASY","male","not specified","0.152","0.0005 mg/kg","7.9000000000000001E-2",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"124",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",5,NA,NA,"HY","female","not specified","3.5000000000000003E-2","0.0005 mg/kg","2.8000000000000001E-2",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"125",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",6,NA,NA,"SY","female","not specified","0.35199999999999998","0.0005 mg/kg","0.26800000000000002",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"126",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",6,NA,NA,"ASY","female","not specified","0.22800000000000001","0.0005 mg/kg","0.20300000000000001",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"127",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",6,NA,NA,"HY","male","not specified","3.6999999999999998E-2","0.0005 mg/kg","0.01",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"128",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",3,NA,NA,"SY","male","not specified","0.6","0.0005 mg/kg","8.9999999999999993E-3",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"129",131,"MONITORING ORGANOCHLORINES IN","1987",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",4,NA,NA,"ASY","male","not specified","0.23400000000000001","0.0005 mg/kg","0.185",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"130",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",5,NA,NA,"SY","female","not specified","0.309","0.0005 mg/kg","0.113",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"131",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"ASY","female","not specified","0.316","0.0005 mg/kg","0.23300000000000001",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"132",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",4,NA,NA,"SY","male","not specified","0.27100000000000002","0.0005 mg/kg","0.159",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"133",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"ASY","male","not specified","0.34","0.0005 mg/kg","8.4000000000000005E-2",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"134",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",4,NA,NA,"HY","female","not specified","4.5999999999999999E-2","0.0005 mg/kg","5.3999999999999999E-2",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"135",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",5,NA,NA,"SY","female","not specified","9.8000000000000004E-2","0.0005 mg/kg","6.3E-2",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"136",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",6,NA,NA,"ASY","female","not specified","0.183","0.0005 mg/kg","0.106",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"137",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",5,NA,NA,"HY","male","not specified","2.4E-2","0.0005 mg/kg","8.9999999999999993E-3",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"138",131,"MONITORING ORGANOCHLORINES IN","1988",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Hawk Cliff",4,NA,NA,"SY","male","not specified","7.8E-2","0.0005 mg/kg","7.9000000000000001E-2",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"139",131,"MONITORING ORGANOCHLORINES IN","1989",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"SY","female","not specified","0.28999999999999998","0.0005 mg/kg","0.223",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"140",131,"MONITORING ORGANOCHLORINES IN","1989",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"ASY","female","not specified","0.26700000000000002","0.0005 mg/kg","0.15",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"141",131,"MONITORING ORGANOCHLORINES IN","1989",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"SY","male","not specified","0.54100000000000004","0.0005 mg/kg","0.42199999999999999",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"142",131,"MONITORING ORGANOCHLORINES IN","1989",NA,"United States of America","Sharp-Shinned Hawk","Accipiter striatus","wild","DDE","organochlorine insecticides","blood plasma","Whitefish Point",6,NA,NA,"ASY","male","not specified","0.41699999999999998","0.0005 mg/kg","0.312",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
"143",131,"MONITORING ORGANOCHLORINES IN","1985",NA,"Canada","Sharp-Shinned Hawk","Accipiter striatus","wild","DDT","organochlorine insecticides","blood plasma","Hawk Cliff",4,NA,NA,"HY","female","not specified","1E-3","0.0005 mg/kg","1E-3",NA,NA,"mg/kg","wet","no",NA,NA,"N. America",130.59
