ID,Title,start,end,country,common_name,sci_name,subject.type,toxicant.specific,toxicant.group,sample.type,group,sample.size,exposed,proportion,Age.Class,Sex,concentration.level.estimate.type,concentration..ND.for.non.detects.,Detection.limit..if.reported.,SD.of.concentration,minimum,maximum,unit.of.measure,wet.dry.weight.,sublethal.effects.assessed.,sublethal.specific,sublethal.type
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Heptachlor,organochlorine insecticides,blood,NA,15,4,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.06,See general notes,0.06,0.12,2.00E-04,µg/mL,wet,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of HCH,organochlorine insecticides,feathers - body,NA,20,6,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.63,See general notes,0.89,2.01,0.01,µg/g,dry,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Heptachlor,organochlorine insecticides,feathers - body,NA,20,14,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.03,See general notes,0.03,0.14,4.00E-04,µg/g,dry,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Drines,organochlorine insecticides,feathers - body,NA,20,8,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.03,See general notes,0.05,0.14,2.00E-03,µg/g,dry,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of DDT,organochlorine insecticides,feathers - body,NA,20,11,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.04,See general notes,0.04,0.14,3.00E-04,µg/g,dry,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Endosulfan,organochlorine insecticides,feathers - body,NA,20,14,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.34,See general notes,0.64,1.86,7.00E-04,µg/g,dry,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Chlordane,organochlorine insecticides,feathers - body,NA,20,5,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.01,See general notes,0.02,0.05,4.00E-04,µg/g,dry,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of HCH,organochlorine insecticides,blood,NA,15,11,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.08,See general notes,0.15,0.4,1.00E-03,µg/mL,wet,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Drines,organochlorine insecticides,blood,NA,15,15,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.31,See general notes,0.47,1.77,0.02,µg/mL,wet,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of DDT,organochlorine insecticides,blood,NA,15,11,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.05,See general notes,7.00E-02,0.23,2.00E-03,µg/mL,wet,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Endosulfan,organochlorine insecticides,blood,NA,15,9,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.06,See general notes,0.1,0.32,2.00E-03,µg/mL,wet,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Chlordane,organochlorine insecticides,blood,NA,15,2,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.05,See general notes,0.03,7.00E-02,0.02,µg/mL,wet,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Methoxychlor,organochlorine insecticides,blood,NA,15,8,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.05,See general notes,0.1,0.29,2.00E-03,µg/mL,wet,no,none,none
116,Organochlorine pesticides in t,2014,NA,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Methoxychlor,organochlorine insecticides,feathers - body,NA,20,2,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.03,See general notes,0.02,0.05,0.01,µg/g,dry,no,none,none
131,MONITORING ORGANOCHLORINES IN,1985,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,HY,female,not specified,4.30E-02,0.0005 mg/kg,3.90E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,8,NA,NA,SY,female,not specified,0.21,0.0005 mg/kg,0.116,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,16,NA,NA,ASY,female,not specified,0.212,0.0005 mg/kg,0.158,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,3,NA,NA,SY,male,not specified,0.254,0.0005 mg/kg,0.133,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,0.275,0.0005 mg/kg,"0,035",NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,1,NA,NA,HY,male,not specified,0.159,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,SY,female,not specified,0.253,0.0005 mg/kg,0.15,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,12,NA,NA,ASY,female,not specified,0.214,0.0005 mg/kg,0.145,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,1,NA,NA,SY,male,not specified,0.109,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,2,NA,NA,ASY,male,not specified,0.152,0.0005 mg/kg,7.90E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,5,NA,NA,HY,female,not specified,3.50E-02,0.0005 mg/kg,2.80E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,SY,female,not specified,0.352,0.0005 mg/kg,0.268,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,ASY,female,not specified,0.228,0.0005 mg/kg,0.203,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,HY,male,not specified,3.70E-02,0.0005 mg/kg,0.01,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,3,NA,NA,SY,male,not specified,0.6,0.0005 mg/kg,9.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,ASY,male,not specified,0.234,0.0005 mg/kg,0.185,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,5,NA,NA,SY,female,not specified,0.309,0.0005 mg/kg,0.113,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,female,not specified,0.316,0.0005 mg/kg,0.233,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,4,NA,NA,SY,male,not specified,0.271,0.0005 mg/kg,0.159,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,0.34,0.0005 mg/kg,8.40E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,HY,female,not specified,4.60E-02,0.0005 mg/kg,5.40E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,5,NA,NA,SY,female,not specified,9.80E-02,0.0005 mg/kg,6.30E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,ASY,female,not specified,0.183,0.0005 mg/kg,0.106,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,5,NA,NA,HY,male,not specified,2.40E-02,0.0005 mg/kg,9.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,SY,male,not specified,7.80E-02,0.0005 mg/kg,7.90E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,SY,female,not specified,0.29,0.0005 mg/kg,0.223,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,female,not specified,0.267,0.0005 mg/kg,0.15,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,SY,male,not specified,0.541,0.0005 mg/kg,0.422,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDE,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,0.417,0.0005 mg/kg,0.312,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1985,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,HY,female,not specified,1.00E-03,0.0005 mg/kg,1.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,8,NA,NA,SY,female,not specified,2.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,16,NA,NA,ASY,female,not specified,1.00E-03,0.0005 mg/kg,1.30E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,3,NA,NA,SY,male,not specified,2.00E-03,0.0005 mg/kg,1.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,2.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,1,NA,NA,HY,male,not specified,1.00E-03,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,SY,female,not specified,2.10E-02,0.0005 mg/kg,2.80E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,12,NA,NA,ASY,female,not specified,3.00E-03,0.0005 mg/kg,4.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,1,NA,NA,SY,male,not specified,1.00E-03,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,2,NA,NA,ASY,male,not specified,1.00E-03,0.0005 mg/kg,1.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,5,NA,NA,HY,female,not specified,3.00E-03,0.0005 mg/kg,5.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,SY,female,not specified,2.00E-03,0.0005 mg/kg,0,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,ASY,female,not specified,ND,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,HY,male,not specified,1.00E-03,0.0005 mg/kg,1.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,3,NA,NA,SY,male,not specified,9.00E-03,0.0005 mg/kg,1.20E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,ASY,male,not specified,3.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,5,NA,NA,SY,female,not specified,8.00E-03,0.0005 mg/kg,8.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,female,not specified,5.00E-03,0.0005 mg/kg,7.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,4,NA,NA,SY,male,not specified,3.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,3.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,HY,female,not specified,ND,0.0005 mg/kg,1.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,5,NA,NA,SY,female,not specified,N.D.,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,6,NA,NA,ASY,female,not specified,2.00E-03,0.0005 mg/kg,1.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,5,NA,NA,HY,male,not specified,1.00E-03,0.0005 mg/kg,1.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1988,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,SY,male,not specified,ND,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,SY,female,not specified,9.00E-03,0.0005 mg/kg,0.02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,female,not specified,3.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,SY,male,not specified,3.00E-03,0.0005 mg/kg,4.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1989,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,DDT,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,2.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1985,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Hawk Cliff,4,NA,NA,HY,female,not specified,4.00E-03,0.0005 mg/kg,3.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,8,NA,NA,SY,female,not specified,1.10E-02,0.0005 mg/kg,0.01,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,16,NA,NA,ASY,female,not specified,0.02,0.0005 mg/kg,1.70E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,3,NA,NA,SY,male,not specified,1.60E-02,0.0005 mg/kg,5.00E-03,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,ASY,male,not specified,3.90E-02,0.0005 mg/kg,3.80E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1986,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Hawk Cliff,1,NA,NA,HY,male,not specified,2.00E-03,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,6,NA,NA,SY,female,not specified,2.90E-02,0.0005 mg/kg,2.30E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,12,NA,NA,ASY,female,not specified,4.60E-02,0.0005 mg/kg,6.50E-02,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,1,NA,NA,SY,male,not specified,0.01,0.0005 mg/kg,NA,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,United States of America,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Whitefish Point,2,NA,NA,ASY,male,not specified,0.16,0.0005 mg/kg,0.206,NA,NA,mg/kg,wet,no,NA,NA
131,MONITORING ORGANOCHLORINES IN,1987,NA,Canada,Sharp-shinned hawk,Accipiter striatus,wild,mirex,organochlorine insecticides,blood plasma,Hawk Cliff,5,NA,NA,HY,female,not specified,3.00E-03,0.0005 mg/kg,2.00E-03,NA,NA,mg/kg,wet,no,NA,NA
